"att1";"1972 [YR1972]";"1973 [YR1973]";"1974 [YR1974]";"1975 [YR1975]";"1976 [YR1976]";"1977 [YR1977]";"1978 [YR1978]";"1979 [YR1979]";"1980 [YR1980]";"1981 [YR1981]";"1982 [YR1982]";"1983 [YR1983]";"1984 [YR1984]";"1985 [YR1985]";"1986 [YR1986]";"1987 [YR1987]";"1988 [YR1988]";"1989 [YR1989]";"1990 [YR1990]";"1991 [YR1991]";"1992 [YR1992]";"1993 [YR1993]";"1994 [YR1994]";"1995 [YR1995]";"1996 [YR1996]";"1997 [YR1997]";"1998 [YR1998]";"1999 [YR1999]";"2000 [YR2000]";"2001 [YR2001]";"2002 [YR2002]";"2003 [YR2003]";"2004 [YR2004]";"2005 [YR2005]";"2006 [YR2006]";"2007 [YR2007]";"Country Name";"Series Code";"Series Name"
13546.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.73756156572708E8;6.41546473141994E8;7.13645961039888E8;"Australia";"BX.GSR.ROYL.CD";"Charges for the use of intellectual property, receipts (BoP, current US$)"
13547.0;;;;;;;;;;;;;;;;;;;7.303159839718069;7.834648417770575;;8.898880313202389;;;;;;;;;7.539441058782505;6.90120723448559;6.980129333050924;7.1318036578954;7.307800466641378;6.89092962763972;"Australia";"NV.MNF.CHEM.ZS.UN";"Chemicals (% of value added in manufacturing)"
13570.0;;80274.0;90647.0;49848.0;35324.0;565.0;430.0;243.0;729.0;8816.0;25543.0;39796.0;65570.0;62437.0;50983.0;42369.0;32691.0;31490.0;38023.0;47249.0;50899.0;57321.0;62306.0;99570.0;94173.0;103068.0;104842.0;111210.0;111025.0;114191.0;104337.0;106732.0;104249.0;101442.0;99551.0;71292.0;"Australia";"SE.PRM.UNER";"Children out of school, primary"
13571.0;;35577.0;40277.0;22608.0;16717.0;;;;;5097.0;12809.0;21138.0;33051.0;29740.0;23288.0;18349.0;13121.0;12454.0;16327.0;20724.0;22327.0;25516.0;27915.0;46123.0;43890.0;48732.0;48793.0;51584.0;51449.0;52594.0;48128.0;49108.0;47842.0;46429.0;45446.0;31762.0;"Australia";"SE.PRM.UNER.FE";"Children out of school, primary, female"
13572.0;;44697.0;50370.0;27240.0;18607.0;;;;;3719.0;12734.0;18658.0;32519.0;32697.0;27695.0;24020.0;19570.0;19036.0;21696.0;26525.0;28572.0;31805.0;34391.0;53447.0;50283.0;54336.0;56049.0;59626.0;59576.0;61597.0;56209.0;57624.0;56407.0;55013.0;54105.0;39530.0;"Australia";"SE.PRM.UNER.MA";"Children out of school, primary, male"
13574.0;5.188881193929332;1.334575104040304;2.2224909785123046;11.257398358265366;4.116760665670465;-1.2770097719462827;1.9509758111687856;4.478224051006193;4.4078566666050865;1.656506944801459;-4.1290105307092135;3.695173556009469;1.6581141843006644;5.501528346344225;4.649513021776015;1.283901453746812;-0.994174007728715;1.0080112304294941;-2.76359666387822;1.5300128319175945;4.787583973719144;1.0657148547688935;-0.3823896636062444;0.4243849114640516;3.2235556725782466;-5.047433784570723;0.5234795527864838;-2.873180337602334;-1.836867342735479;-3.6712128150009704;0.559755988860663;-2.0409679918723294;0.22861021436067186;-1.0555149551200598;-1.7451091036365733;1.3913576648321397;"Australia";"FM.AST.CGOV.ZG.M3";"Claims on central government (annual growth as % of broad money)"
13575.0;12.021277609463967;11.297116565362055;10.23498716604329;12.94592421374648;12.67995962882617;10.498637633913722;10.334159943674647;10.75781021449476;11.054591591976564;10.35815866122966;7.567302534900236;8.318679884542497;7.952088424947841;9.18015484247981;10.042802327977379;9.624044438883619;8.090100006045224;7.533345791584657;5.5538861983539105;6.2247423751772075;8.607943236878569;8.773627576105646;8.141587248375941;7.897555349930572;9.226317888026893;5.7611366134608595;5.763498714446442;3.6828483104643905;2.2584592198672286;-0.21189505670656866;0.17023047896553462;-1.1930949217233835;-0.950164136973858;-1.6511858817689198;-2.792135542566853;-1.4969142638147312;"Australia";"FS.AST.CGOV.GD.ZS";"Claims on central government, etc. (% GDP)"
13576.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92.41885178056641;99.05998959248824;104.93195070711417;108.94574967406861;114.92911486155997;120.83736788783968;147.77466132223566;"Australia";"FS.AST.DOMO.GD.ZS";"Claims on other sectors of the domestic economy (% of GDP)"
13577.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.079161389336832;17.694714557034246;16.410793600787553;18.183108459663014;20.141658359365028;48.09639665846036;"Australia";"FM.AST.DOMO.ZG.M3";"Claims on other sectors of the domestic economy (annual growth as % of broad money)"
13578.0;8.528317365444904;15.38469071004005;10.830282653707837;9.85472307163273;11.451889428340966;8.55152586746392;8.057762217193986;10.642898507406922;7.225842896446393;9.300102211024477;8.378686643832756;10.51530887275901;13.669246063230998;26.748345011045195;18.134230470268168;16.056793407973988;23.194509685278216;44.967050180953926;13.837353123067409;2.1043447062318608;5.495676527383716;8.10502617190044;12.11429398023925;12.452826443237424;10.745291552328787;12.378672906779915;13.164531381553445;14.634084303174443;13.312023776464972;10.05293370885337;13.087301221725127;19.979602810045773;15.105850675493217;17.503016854913596;18.234371255056793;21.22325827826411;"Australia";"FM.AST.PRVT.ZG.M3";"Claims on private sector (annual growth as % of broad money)"
13579.0;0.0;0.0;0.0;0.384585974220347;0.351029232628463;0.364125068544562;0.154326745179293;0.0933805556272933;0.348207497578958;1.03589867186135;1.05420221924811;0.445995468102841;0.23674235847238;0.452311936953396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.696878704578975;0.29753059582303;0.350640057891582;0.703725731545696;"Australia";"NY.GDP.COAL.RT.ZS";"Coal rents (% of GDP)"
13580.0;6.822598110724395;6.182203717267064;6.241914392254515;6.121997193907261;6.009511003840988;5.605784714481301;5.5349448915846775;5.214847963293512;5.1904451477912925;5.461897970437988;5.434016445546611;5.599547544391443;5.296269329102447;5.410061332507602;4.785244657826553;4.657328793434654;4.668039332394795;4.575605800566776;4.593851136814617;4.619918388755092;4.044836940401971;4.577064514116225;4.45777020334042;4.613315128837155;4.918035951374829;5.003456622838811;4.767103243552636;4.678149893497264;4.657210813651564;4.809072658620699;4.9459551929506995;4.730800965103611;4.586759686829295;4.494667952364161;4.500863999864232;4.520423608663187;"Australia";"EG.USE.CRNW.ZS";"Combustible renewables and waste (% of total energy)"
13581.0;3627.706;3527.315;3678.284;3696.29;3715.394;3716.277;3679.192;3545.129;3612.71;3827.558;3973.345;3925.538;3829.373;3939.842;3541.667;3609.271;3681.723;3845.301;3961.095;3934.111;3508.163;4173.102;4068.221;4270.03;4866.218;5067.982;4954.694;4967.804;5034.906;5085.628;5413.907;5242.4;5169.088;5101.588;5176.88;5363.708;"Australia";"EG.USE.CRNW.KT.OE";"Combustible renewables and waste (metric tons of oil equivalent)"
13582.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.6648473693498;30.6193245609183;31.2340830815454;31.379875148907;"Australia";"FB.CBK.BRCH.P5";"Commercial bank branches (per 100,000 adults)"
13584.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.00325438954E10;3.28473769731E10;4.04138005884E10;"Australia";"TX.VAL.SERV.CD.WT";"Commercial service exports (current US$)"
13585.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.00368632903E10;3.18530631282E10;3.98539254693E10;"Australia";"TM.VAL.SERV.CD.WT";"Commercial service imports (current US$)"
13591.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.583865183970328;22.785830604258265;23.356885896636047;"Australia";"BX.GSR.CMCP.ZS";"Communications, computer, etc. (% of service exports, BoP)"
13592.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.591625729646758;24.04526922705092;25.792016957525437;"Australia";"BM.GSR.CMCP.ZS";"Communications, computer, etc. (% of service imports, BoP)"
13593.0;;;;;;;;;;;;;;;;;;;;;;;;;0.039;;;;;0.197;;;;;0.05;;"Australia";"SH.MED.CMHW.P3";"Community health workers (per 1,000 people)"
13594.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.134816710971087;10.72202370111723;9.771224778513526;9.666405967994224;10.325378352536676;10.399349475966751;10.179192365288458;10.27521682166368;10.463993628587206;"Australia";"GC.XPN.COMP.ZS";"Compensation of employees (% of expense)"
13595.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.8488E10;1.7073E10;1.8165E10;1.9281E10;2.1382E10;2.302E10;2.4063E10;2.5567E10;2.7854E10;"Australia";"GC.XPN.COMP.CN";"Compensation of employees (current LCU)"
13599.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96.26239511823036;;"Australia";"SP.DTH.INFR.ZS";"Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)"
13600.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94.3238801864769;"Australia";"SP.DTH.REPT.ZS";"Completeness of total death reporting (% of reported total deaths to estimated total deaths)"
13601.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.01777118594613;21.216746561246893;21.75768538563011;"Australia";"TX.VAL.OTHR.ZS.WT";"Computer, communications and other services (% of commercial service exports)"
13602.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.65799215258879;23.329187320202095;25.57846188263835;"Australia";"TM.VAL.OTHR.ZS.WT";"Computer, communications and other services (% of commercial service imports)"
13606.0;11.4352915781987;12.5177474369924;14.4091966219115;16.5809449029317;18.823337671513;21.1386537822092;22.8136117954515;24.8873693354524;27.4076092681564;30.0638848788314;33.4146584257936;36.7940710628285;38.247504887655;40.8250230005762;44.5337851744861;48.3141450735422;51.8081140711546;55.7245096483964;59.7769409038239;61.7033603707995;62.3117033603708;63.441483198146;64.643684820394;67.6419466975666;69.4090382387022;69.5828505214369;70.1767091541136;71.2050984936269;74.3916570104287;77.6506373117034;79.9826187717266;82.1987253765933;84.1251448435689;86.3702201622248;89.4264194669757;91.5121668597914;"Australia";"FP.CPI.TOTL";"Consumer price index (2010 = 100)"
13608.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3542802.0;3774845.0;4355020.0;4758428.0;5057346.0;5191013.0;5741962.0;6290090.0;"Australia";"IS.SHP.GOOD.TU";"Container port traffic (TEU: 20 foot equivalent units)"
13609.0;;;;;;;;;;;;;;;76.1;;;;;;;;;66.7;;;;;;;70.8;;;72.3;;;"Australia";"SP.DYN.CONU.ZS";"Contraceptive prevalence (% of women ages 15-49)"
13610.0;;;;;;;;;;;;;;;;1.39999997615814;1.39999997615814;1.20000004768372;1.20000004768372;1.20000004768372;1.39999997615814;1.39999997615814;1.39999997615814;1.29999995231628;1.20000004768372;1.29999995231628;1.0;1.20000004768372;1.10000002384186;0.600000023841858;0.600000023841858;0.5;0.5;0.400000005960464;0.400000005960464;0.400000005960464;"Australia";"SL.FAM.WORK.FE.ZS";"Contributing family workers, female (% of females employed)"
13611.0;;;;;;;;;;;;;;;;0.600000023841858;0.600000023841858;0.5;0.5;0.699999988079071;0.699999988079071;0.800000011920929;0.699999988079071;0.699999988079071;0.699999988079071;0.600000023841858;0.5;0.5;0.600000023841858;0.400000005960464;0.300000011920929;0.300000011920929;0.300000011920929;0.200000002980232;0.200000002980232;0.200000002980232;"Australia";"SL.FAM.WORK.MA.ZS";"Contributing family workers, male (% of males employed)"
13612.0;;;;;;;;;;;;;;;;0.899999976158142;0.899999976158142;0.800000011920929;0.800000011920929;0.899999976158142;1.0;1.10000002384186;1.0;0.899999976158142;0.899999976158142;0.899999976158142;0.699999988079071;0.800000011920929;0.800000011920929;0.400000005960464;0.5;0.400000005960464;0.400000005960464;0.300000011920929;0.300000011920929;0.300000011920929;"Australia";"SL.FAM.WORK.ZS";"Contributing family workers, total (% of total employed)"
13613.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;2.1;1.9;1.8;0.8;"Australia";"IC.REG.COST.PC.ZS";"Cost of business start-up procedures (% of GNI per capita)"
13614.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;930.0;930.0;930.0;"Australia";"IC.EXP.COST.CD";"Cost to export (US$ per container)"
13615.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1120.0;1120.0;1120.0;"Australia";"IC.IMP.COST.CD";"Cost to import (US$ per container)"
13616.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;5.0;5.0;5.0;"Australia";"IC.CRD.INFO.XQ";"Credit depth of information index (0=low to 6=high)"
13617.0;35.53;43.45;42.09;45.58;44.5;40.47;56.42;54.23;46.41;57.71;45.01;67.42;66.82;65.52;65.21;58.04;64.25;65.58;66.42;62.68;75.19;77.17;60.8;81.08;97.39;95.56;103.8;112.6;107.86;116.39;81.13;109.87;100.98;116.89;82.13;83.39;"Australia";"AG.PRD.CROP.XD";"Crop production index (2004-2006 = 100)"
13628.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6.248418592014989;-6.062985608758806;-7.514509430540131;"Australia";"BN.CAB.XOKA.GD.ZS";"Current account balance (% of GDP)"
13629.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4.33429433095636E10;-4.53185930596827E10;-6.41630078019241E10;"Australia";"BN.CAB.XOKA.CD";"Current account balance (BoP, current US$)"
13630.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.590796251919241;2.489922988694085;2.631834570398432;2.938077233000682;2.8605011651422294;2.6827638862378316;2.4213540030026888;2.034108425971992;2.15437115188622;"Australia";"GC.TAX.IMPT.ZS";"Customs and other import duties (% of tax revenue)"
13631.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.611E9;3.799E9;4.606E9;5.214E9;5.573E9;5.622E9;5.548E9;4.988E9;5.644E9;"Australia";"GC.TAX.IMPT.CN";"Customs and other import duties (current LCU)"
13632.0;0.856;0.7805;0.6785;0.7323;0.7933;0.8718;0.8866;0.8803;0.8975;0.8613;0.9063;1.0685;1.1042;1.3037;1.4296;1.5112;1.3744;1.2281;1.2995;1.2741;1.3003;1.4232;1.4455;1.3468;1.318;1.2778;1.4743;1.5958;1.5923;1.8634;1.9112;1.717;1.4058;1.3302;1.3356;1.2737;"Australia";"PA.NUS.ATLS";"DEC alternative conversion factor (LCU per US$)"
13633.0;8.3;8.3;8.4;7.8;8.0;7.6;7.5;7.3;7.3;7.3;7.5;7.3;7.1;6.6;7.3;7.5;7.2;7.3;7.0;6.9;7.1;6.9;7.1;6.9;7.0;7.0;6.8;6.8;6.7;6.6;6.8;6.6;6.5;6.4;6.4;6.7;"Australia";"SP.DYN.CDRT.IN";"Death rate, crude (per 1,000 people)"
13645.0;6.28628314132735;6.91491145546008;10.0580530261238;11.3153096543892;10.8438384187897;11.3153096543892;10.7128741866787;10.3723671831901;10.7914527259453;13.0440375182542;15.5061650815217;13.2715862771739;12.8739923007246;14.4694010416666;16.7492753623188;15.3702785326087;13.8000339673913;18.9486243206521;16.3466485507246;11.4144701086956;7.35800498188404;5.95384397644926;5.93874547101448;7.38316915760868;6.90001698369564;5.21401721014492;4.4792232789855;4.19235167572463;5.06806499094202;3.86018455615941;3.70416666666666;3.50833333333333;3.85;3.89166666666667;4.0625;4.52916666666667;"Australia";"FR.INR.DPST";"Deposit interest rate (%)"
13647.0;;;;;;;;;;;;;;;;;;;;;10.0;12.0;12.0;12.0;12.0;12.0;13.0;14.0;14.0;12.0;11.0;10.0;10.0;9.0;8.0;7.0;"Australia";"SN.ITK.DFCT";"Depth of the food deficit (kilocalories per person per day)"
13656.0;5.3958E10;5.0102E10;5.9271E10;4.4775E10;4.6311E10;4.3168E10;3.8342E10;3.7956E10;4.0977E10;4.1678E10;3.6007E10;2.6147E10;2.9868E10;3.6653E10;3.2564E10;3.0039E10;3.5073E10;3.6015E10;3.7324E10;3.6989E10;2.8001E10;2.8588E10;3.2775E10;2.7745E10;2.3976E10;1.9804E10;1.8137E10;2.0882E10;1.571E10;1.1463E10;1.7358E10;1.3763E10;9.933E9;7.288E9;1.0212E10;8.223E9;"Australia";"NY.GDP.DISC.KN";"Discrepancy in expenditure estimate of GDP (constant LCU)"
13657.0;1.44E8;3.5E7;1.303E9;1.143E9;3.39E8;1.21E8;1.02E8;-2.37E8;-2.01E8;-1.65E8;3.48E8;-8.02E8;3.46E8;9.5E8;-6.11E8;-2.81E9;-7.0E8;3.001E9;3.372E9;2.571E9;-1.979E9;-1.742E9;6.4E8;-3000000.0;0.0;-3000000.0;-2000000.0;-1000000.0;0.0;-4000000.0;1000000.0;-2000000.0;0.0;1000000.0;0.0;-2000000.0;"Australia";"NY.GDP.DISC.CN";"Discrepancy in expenditure estimate of GDP (current LCU)"
13658.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;5.0;5.0;"Australia";"IC.EXP.DOCS";"Documents to export (number)"
13659.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;7.0;7.0;"Australia";"IC.IMP.DOCS";"Documents to import (number)"
13660.0;42.03654409951821;45.22845565389841;43.25972249963071;45.528290119104675;45.71847517787378;42.84212932111544;43.39428848449826;44.20031164648371;43.44561004100954;42.588468931592175;38.45207210246627;41.20624997503975;42.050869334914815;49.54292222357882;53.0170577197042;54.61938805230918;56.822553196639426;70.17136566644655;70.25427368797472;70.70702136578527;74.62827275397137;75.13809381288185;77.41485233670723;80.26968562444961;83.29561510576725;83.32231674928371;87.88814523568436;91.2721090850935;93.36397185266888;92.20695672385985;99.23022007145377;103.73885578539077;107.99558553709474;113.27792897979106;118.04523234527282;146.27774705842097;"Australia";"FS.AST.DOMS.GD.ZS";"Domestic credit provided by financial sector (% of GDP)"
13661.0;24.672219478245253;28.371210600281067;27.858314418727943;27.34562095540239;27.86238102668123;27.390436382918992;28.056557962389906;28.660163752147984;27.846597368245074;27.926301763690425;27.045347283427628;28.78974434788118;30.303228764162682;37.04186757864775;40.28538685901981;42.723654792590246;46.56311323622896;59.05653943579641;60.562799019414015;60.18822464466859;61.885875340341855;63.31433166136999;66.76400744023384;69.7630557628014;71.45448813675885;75.28667715325138;79.14061794481314;84.22406336263506;87.73881168171148;88.58950595411883;91.53085439307004;99.36322759048424;102.86236599632824;108.75413162622709;113.74636897574403;120.67447205073859;"Australia";"FS.AST.PRVT.GD.ZS";"Domestic credit to private sector (% of GDP)"
13662.0;24.22500112253603;28.128086729572377;27.63929157209364;27.122422336707046;27.714632067885304;26.888341287417987;27.82366103308736;28.490178240506758;27.651407639668022;27.692696470650013;26.877775566485656;28.59808445706924;30.232497216582622;36.95673046285872;40.26285026580149;42.723305999588426;46.56311323622896;59.05653943579641;60.562799019414015;60.18822464466859;61.885875340341855;63.31433166136999;66.76400744023384;69.7630557628014;71.45448813675885;75.28667715325138;79.14061794481314;84.22406336263506;87.73881168171148;88.58950595411883;91.53085439307004;99.36322759048424;102.86236599632824;108.75413162622709;113.74636897574403;120.67447205073859;"Australia";"FD.AST.PRVT.GD.ZS";"Domestic credit to private sector by banks (% of GDP)"
13666.0;3880.928891249905;4230.34379671151;4578.882168622022;4781.616641474124;4901.589111380318;5251.19785794814;5416.283604958908;5665.97767672592;5915.26000544514;6153.346285254907;6391.290025036236;6366.126618517796;6699.562532166752;7007.615179591318;7309.094541277531;7525.685721136997;7800.534714073142;8129.103625463888;8527.22808539065;8522.159222402222;8550.328665332952;8701.76034414445;8812.48949873985;8994.355909694556;9108.295560045874;9291.083868877247;9783.442894554006;10036.457782944099;10193.912180859395;10636.377685056406;10813.122729169423;10434.874393075786;10554.815823206176;10458.450193186498;10490.436227829876;10972.843726593559;"Australia";"EG.USE.ELEC.KH.PC";"Electric power consumption (kWh per capita)"
13667.0;5.1139E10;5.6602E10;6.2836E10;6.6431E10;6.8784E10;7.4525E10;7.7767E10;8.2236E10;8.6907E10;9.1851E10;9.7007E10;9.7841E10;1.04138E11;1.10426E11;1.1708E11;1.22397E11;1.2896E11;1.36686E11;1.45518E11;1.47297E11;1.49588E11;1.53734E11;1.57347E11;1.62546E11;1.66782E11;1.72043E11;1.83058E11;1.8995E11;1.95244E11;2.06484E11;2.12493E11;2.07606E11;2.12441E11;2.13298E11;2.1713E11;2.28538E11;"Australia";"EG.USE.ELEC.KH";"Electric power consumption (kWh)"
13668.0;8.486407714588994;12.727639688873019;10.317084033734178;10.28690251294527;10.533825531469263;10.2864693830543;10.027507751124787;10.008494864468299;9.624713862696096;10.952175954915466;8.025820539587983;8.014822256129344;7.327091404792653;8.804947350827344;7.42019876529424;7.810801152650107;7.230248600806977;7.548170408343645;6.1580042388535645;6.0823069453672;6.25730553146563;6.074640397951432;6.051361197351183;6.141604698938109;6.1012551121139476;5.967173971379909;6.3127182479655835;6.893486620143695;7.137956009606221;8.093550041245848;6.6242116651567;6.5410874022667365;7.554788881483514;6.723101245034968;6.745700953052087;6.016182535044325;"Australia";"EG.ELC.LOSS.ZS";"Electric power transmission and distribution losses (% of output)"
13669.0;4.717E9;8.198E9;7.181E9;7.569E9;8.047E9;8.485E9;8.603E9;9.072E9;9.166E9;1.1194E10;8.38E9;8.457E9;8.17E9;1.0536E10;9.303E9;1.0273E10;9.999E9;1.1102E10;9.501E9;9.521E9;9.957E9;9.916E9;1.0116E10;1.0613E10;1.0816E10;1.0896E10;1.2311E10;1.4037E10;1.498E10;1.8151E10;1.5062E10;1.4515E10;1.7343E10;1.5352E10;1.5699E10;1.4618E10;"Australia";"EG.ELC.LOSS.KH";"Electric power transmission and distribution losses (kWh)"
13670.0;5.5583E10;6.4411E10;6.9603E10;7.3579E10;7.6392E10;8.2487E10;8.5794E10;9.0643E10;9.5234E10;1.02208E11;1.04413E11;1.05517E11;1.11504E11;1.1966E11;1.25374E11;1.31523E11;1.38294E11;1.47082E11;1.54287E11;1.56536E11;1.59126E11;1.63236E11;1.67169E11;1.72805E11;1.77275E11;1.82599E11;1.95019E11;2.03627E11;2.09864E11;2.24265E11;2.27378E11;2.21905E11;2.29563E11;2.28347E11;2.32726E11;2.42978E11;"Australia";"EG.ELC.PROD.KH";"Electricity production (kWh)"
13671.0;71.9266682258964;74.88317212898417;67.78299785928768;68.82262602101143;68.36448842810765;72.42959496647957;70.74853719374316;69.80682457553259;73.25324988974526;71.13826706324357;71.06777891641846;73.13323919368443;73.20813603099441;74.68995487213772;74.06400051047267;76.54022490362902;76.72277900704296;77.28002066874261;78.73508461503562;80.35084581182603;81.13821751316567;80.43568820603298;81.12030340553572;80.16145366164173;82.16781836130306;82.96376212356037;84.00002051082203;82.74884961228128;83.02757976594366;83.288966178405;77.10860329495378;77.62285662783623;77.7877968139465;79.52808664006972;79.62195887008757;77.05388965256114;"Australia";"EG.ELC.COAL.ZS";"Electricity production from coal sources (% of total)"
13672.0;3.9979E10;4.8233E10;4.7179E10;5.0639E10;5.2225E10;5.9745E10;6.0698E10;6.3275E10;6.9762E10;7.2709E10;7.4204E10;7.7168E10;8.163E10;8.9374E10;9.2857E10;1.00668E11;1.06103E11;1.13665E11;1.21478E11;1.25778E11;1.29112E11;1.313E11;1.35608E11;1.38523E11;1.45663E11;1.51491E11;1.63816E11;1.68499E11;1.74245E11;1.86788E11;1.75328E11;1.72249E11;1.78572E11;1.816E11;1.85301E11;1.87224E11;"Australia";"EG.ELC.COAL.KH";"Electricity production from coal sources (kWh)"
13673.0;20.821114369501466;17.71591808852525;18.964699797422526;19.956781146794604;19.72065137710755;15.938269060579243;16.180618691283772;16.95552883289388;13.589684356427325;13.771916092673763;13.021367071150145;11.497673360690694;10.839073037738556;11.417349155941835;11.566991561248743;10.338115766824053;10.338843333767192;9.827851130661807;9.169923583970133;10.106940256554402;9.645815265889922;10.131956186135412;9.783512493345057;9.19244234831168;8.69158087716824;9.04276584209114;7.887949379291248;7.957196246077386;7.795524720771548;7.385459166610929;6.9826456385402285;7.333768955183524;7.017681420786451;6.704270255356978;6.843240548971751;5.901357324531439;"Australia";"EG.ELC.HYRO.ZS";"Electricity production from hydroelectric sources (% of total)"
13674.0;1.1573E10;1.1411E10;1.32E10;1.4684E10;1.5065E10;1.3147E10;1.3882E10;1.5369E10;1.2942E10;1.4076E10;1.3596E10;1.2132E10;1.2086E10;1.3662E10;1.4502E10;1.3597E10;1.4298E10;1.4455E10;1.4148E10;1.5821E10;1.5349E10;1.6539E10;1.6355E10;1.5885E10;1.5408E10;1.6512E10;1.5383E10;1.6203E10;1.636E10;1.6563E10;1.5877E10;1.6274E10;1.611E10;1.5309E10;1.5926E10;1.4339E10;"Australia";"EG.ELC.HYRO.KH";"Electricity production from hydroelectric sources (kWh)"
13675.0;3.4812802475577067;4.271009610159755;5.21816588365444;4.001141630084671;4.653628652214891;5.002000315201183;6.388558640464368;6.876427302715046;7.3251149799441375;9.302598622417033;9.741124189516631;9.473355004406873;10.574508537810303;9.61139896373057;10.994305039322349;10.636162496293423;10.642544145082217;10.285419017962768;9.306681703578395;6.881484131445801;7.310558928144991;7.532039501090446;7.297405619462939;8.62995862388241;7.020166408122972;6.25742747769703;6.632174300965548;7.857995256031862;7.740727328174437;7.701157113236573;13.954736166207812;13.238097384015681;13.468633882637882;10.424047611748787;9.765131528063044;13.107771073924388;"Australia";"EG.ELC.NGAS.ZS";"Electricity production from natural gas sources (% of total)"
13676.0;1.935E9;2.751E9;3.632E9;2.944E9;3.555E9;4.126E9;5.481E9;6.233E9;6.976E9;9.508E9;1.0171E10;9.996E9;1.1791E10;1.1501E10;1.3784E10;1.3989E10;1.4718E10;1.5128E10;1.4359E10;1.0772E10;1.1633E10;1.2295E10;1.2199E10;1.4913E10;1.2445E10;1.1426E10;1.2934E10;1.6001E10;1.6245E10;1.7271E10;3.173E10;2.9376E10;3.0919E10;2.3803E10;2.2726E10;3.1849E10;"Australia";"EG.ELC.NGAS.KH";"Electricity production from natural gas sources (kWh)"
13677.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"Australia";"EG.ELC.NUCL.ZS";"Electricity production from nuclear sources (% of total)"
13678.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"Australia";"EG.ELC.NUCL.KH";"Electricity production from nuclear sources (kWh)"
13679.0;3.2671860101110055;2.605145083914238;7.4177837162191285;6.554859402818739;6.627657346318987;6.110053705432371;6.210224491223163;5.9000695034365584;5.427683390385787;5.3919458359423915;5.67553848658692;5.487267454533392;4.98278088678433;3.9002172822998498;3.0078006604240115;2.12814488720604;1.7672494829855236;2.0559959750343344;2.302203037196912;2.169469003935197;1.4843583072533715;1.4831287216055282;1.3878171192027229;1.5844448945343017;1.5822874065717105;1.1911346721504499;0.9337551725729288;0.8491015435084739;0.8500743338543056;0.9114217555124519;1.0757417164369465;0.7485185101732723;0.6050626625370813;1.2441591087248791;1.3139915608913486;1.1906427742429357;"Australia";"EG.ELC.PETR.ZS";"Electricity production from oil sources (% of total)"
